x,dydx
0.0,3.0904809026276725
0.00351935118669644,3.091236471406901
0.006122128514107317,3.091801440171018
0.008723736682441086,3.0923665817012265
0.009029218752402812,3.092442999534544
0.012242466385941952,3.093118618834089
0.012547628721222281,3.0931699295948984
0.015455245389603078,3.0937976795492044
0.0186673054122366,3.0944735945507458
0.01897245249710977,3.0945263014134223
0.021879851236008108,3.0951451139420447
0.025092787051107734,3.0958273872687134
0.025413889554329216,3.0958862230236504
0.028306167863775045,3.0964825939760674
0.028611341782379895,3.0965258097980124
0.03092459950130433,3.097006453546655
0.03413740929681808,3.0976738215110937
0.03444298775866628,3.0977111271483526
0.037961109715979546,3.0984369351690013
0.04178388125728816,3.099220754588584
0.04208907543215901,3.099249840712807
0.04560657072579488,3.099958147468098
0.04881808545906097,3.1005860689069555
0.049123264267109334,3.100572240271503
0.052030847989954054,3.101103462889442
0.05556491308379918,3.101759972650565
0.05940478527918458,3.1024734381980514
0.05971936060814187,3.1024301482392973
0.06261839042417705,3.1029457647831404
0.06292391079477966,3.1029172985340785
0.06583009811583906,3.103427518354553
0.06904327630763873,3.103995430280849
0.06934880779590458,3.103959198180167
0.0722567469929345,3.10445671294236
0.0748593071475625,3.104894487803804
0.07516450434923172,3.1048428018889784
0.07747820758959278,3.1052239786375573
0.0806903539923951,3.1057749577551133
0.08101377898128703,3.1057119383892378
0.08451432007132098,3.1063129081728587
0.08481983258388937,3.106223846347551
0.0877283500158228,3.1066823572436557
0.09126330981962383,3.1072889383391917
0.09447687212377787,3.10783112644367
0.0947820579749532,3.107750467732152
0.09769037127261981,3.1082544846466202
0.10090458969352767,3.108819631102207
0.10120981291402131,3.1087688944746152
0.10472885554190725,3.109406018736926
0.10794112517032772,3.1099788320400914
0.10824631166178733,3.109923797423326
0.11115426779724658,3.110455217821449
0.1114595114486292,3.1104397806728006
0.11178095993818715,3.110427450617454
0.11436010431498289,3.1109332371554057
0.11757256940472871,3.1115503192298006
0.11787770851515234,3.111562080148303
0.1207849417696707,3.1120966874512686
0.12399655161425471,3.112702741315694
0.12430170649895445,3.112681806136824
0.1269348109490238,3.1131547435067977
0.1272399629233405,3.1131330470792222
0.13014828378800303,3.1136668719992864
0.13397253776201978,3.1143980912191447
0.1342780144768767,3.114383537563471
0.13718508603051305,3.114926985685242
0.13749027613084763,3.114930047714418
0.13781174266478047,3.1149430389129704
0.14100203581620008,3.1155596008072384
0.14360458293231204,3.116045869222789
0.1439097729162313,3.1160639431881787
0.14742833719355986,3.1167650242091156
0.15065650636097416,3.11740154454107
0.15096169244498014,3.1174176305741494
0.15386944240890443,3.117983857586047
0.15708237647777423,3.1186276601100844
0.1573875616886653,3.1186196495225533
0.16029407712630928,3.1191714313067944
0.162607031641528,3.1195656429499476
0.1629122281447053,3.1195268085139487
0.1658202995895408,3.12003592364533
0.16903211461612955,3.120606563618385
0.1693373242742382,3.1205565296174553
0.1722449809894897,3.1210865322388615
0.17486202670261264,3.121557498869831
0.17516747629269958,3.121532601212583
0.1780744530260563,3.1220940920312747
0.18128809472545981,3.122737238386136
0.18159780331188813,3.122757445178822
0.18451721291057765,3.123324054506261
0.18482271931134164,3.1233287689655658
0.18514854402747005,3.1233445597001386
0.18894890451338142,3.124119876211953
0.19216136063914746,3.124763617963846
0.19246686511905864,3.1247972814206473
0.19569598784437403,3.125461586054325
0.19600146380253136,3.125473858743993
0.19890879781451076,3.126052990491404
0.20212114573223516,3.1267049626062353
0.2024266846710816,3.126737863369128
0.2059439309523441,3.127462984117004
0.20854624354979023,3.127994628184588
0.20885139342863113,3.128034373496905
0.21236932056490332,3.1287503089959534
0.21558075782377273,3.1294100344058418
0.2187933037057519,3.130064137141649
0.2190984854241833,3.1300730238529915
0.2226175518007949,3.130784395318318
0.22584657603874803,3.131444889420194
0.22615200869040564,3.131444754449605
0.2290579685359262,3.1320004030395228
0.2313535286230035,3.1324372494332473
0.23397097719134763,3.1329501137287963
0.23427651595557109,3.13298467431336
0.23779474175535142,3.133745191334854
0.24104049056768417,3.1344417499728348
0.24425427726237103,3.1351316982381032
0.24455967056564987,3.135214721925218
0.24807860638247803,3.1359882950975306
0.251290341548156,3.1366882232770323
0.2515955535345711,3.1367457944691624
0.2551129595958628,3.1375033908729435
0.2583252461045049,3.1381935033886577
0.258630417753011,3.138274122103119
0.26216571358963847,3.139048440500408
0.26599002041621134,3.139879987625471
0.2662955971318297,3.1399746893079175
0.2692025466822088,3.140617924011197
0.2721098682959564,3.1412714697278545
0.2724153726012446,3.14135557577623
0.2727390711661428,3.141436876633061
0.27531845902558416,3.1420262114963418
0.2785310194012709,3.142789223744678
0.27883615501923487,3.1429336507340255
0.2817447431734763,3.143693866001395
0.2843455192632973,3.1443688149500484
0.2846510039526038,3.1445416526834724
